,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,pl_mw,ql_mvar,i_from_ka,i_to_ka,i_ka,vm_from_pu,va_from_degree,vm_to_pu,va_to_degree,loading_percent
0,202.26942343571093,-99.74355864486574,-200.62613339146196,49.9818713573157,1.643290044248971,-49.761687287550046,0.3843299359804889,0.3438717134944589,0.3843299359804889,0.982,0.0,1.0062061601088714,-4.960800518732555,38.276824155494474
1,388.3683823672935,-97.36651698051317,-386.7654358995104,63.88328139398695,1.602946467783113,-33.48323558652622,0.6823220726635584,0.6569361238239132,0.6823220726635584,0.982,0.0,0.9985956442576343,-5.718151000772092,40.77267014785117
2,623.914808592408,169.23492597526854,-618.4900260125985,-131.4710509942514,5.424782579809516,37.763874981017125,1.0751641244325774,1.085203306994006,1.085203306994006,1.0062061601088714,-4.960800518732555,0.9750759980314563,-10.332033367858047,129.69420692138607
3,-173.2886752009755,18.327168141736404,175.4105825262265,-30.6495659967371,2.1219073252510157,-12.322397855000695,0.28981367641190114,0.29324307377837217,0.29324307377837217,1.0062061601088714,-4.960800518732555,1.0161990322549248,-4.024806599484934,35.045901209261196
4,290.5986354713879,162.247281538499,-289.0358316078872,-156.85365806704434,1.5628038635007329,5.393623471454674,0.5712106742233027,0.5882967554678109,0.5882967554678109,0.9750759980314563,-10.332033367858047,0.935462987997184,-14.081666228944798,70.3081907722603
5,5.891390541158878,-33.17623054422242,-5.8848620627609645,12.86347038351952,0.006528478397913595,-20.3127601607029,0.057829663229663854,0.02420133459947162,0.057829663229663854,0.9750759980314563,-10.332033367858047,0.9781490056411383,-10.394310557343143,6.911306167945103
6,33.17112142453773,30.117437187647656,-33.14922150465694,-41.445679623749406,0.021899919880787877,-11.32824243610175,0.08015097762421378,0.0954723460944794,0.0954723460944794,0.935462987997184,-14.081666228944798,0.9302644946273574,-14.34226098698576,9.508373885378399
7,-244.13528981665948,-57.26377912057171,244.70414686557896,54.216333329534,0.5688570489194831,-3.0474457910377097,0.44859456790267654,0.4437566720588702,0.44859456790267654,0.935462987997184,-14.081666228944798,0.9451978477827249,-12.067034160121182,53.612181550144186
8,-173.174868841989,2.545757393593078,173.24422262133976,-5.401014818129667,0.06935377935076303,-2.855257424536589,0.3115628162788419,0.3117177723556568,0.3117177723556568,0.9302644946273574,-14.34226098698576,0.9305258080805249,-14.043653647087103,15.522440641660054
9,206.32409034656374,38.89992223017123,-205.91160215910205,-45.803844775650106,0.41248818746169036,-6.903922545478878,0.37770139283442367,0.3823108634802384,0.3823108634802384,0.9302644946273574,-14.34226098698576,0.9233616552846744,-15.859661650371256,25.383637193609815
